f_crop,f_prod_system,f_region,x0_crops
Ley for fodder,organic,621,1773.480555
Ley for fodder,organic,622,3159.037609
Ley for fodder,organic,711,1284.989106
Ley for fodder,organic,731,789.7373278
Ley for fodder,organic,811,887.1090038
Ley for fodder,organic,812,1141.689217
Ley for fodder,organic,813,472.6742131
Ley for fodder,organic,814,789.5886716
Ley for fodder,organic,821,1865.815752
Ley for fodder,organic,831,1135.169326
Ley for fodder,organic,911,1502.134851
Ley for fodder,organic,912,2234.519533
Ley for fodder,organic,913,1703.970274
Ley for grazing,conventional,1011,1602.176651
Ley for grazing,conventional,111,2017.036084
Ley for grazing,conventional,1111,1797.348335
Ley for grazing,conventional,1112,2525.601038
Ley for grazing,conventional,112,2307.819974
Ley for grazing,conventional,1121,810.341638
Ley for grazing,conventional,1122,2757.992029
Ley for grazing,conventional,1123,1269.969346
Ley for grazing,conventional,1124,2682.393002
Ley for grazing,conventional,1131,2530.140615
Ley for grazing,conventional,1211,538.6569861
Ley for grazing,conventional,1212,859.0058125
Ley for grazing,conventional,1213,2119.880972
Ley for grazing,conventional,1214,415.9679395
Ley for grazing,conventional,1215,3385.465709
Ley for grazing,conventional,1216,696.0590286
Ley for grazing,conventional,1221,3415.261432
Ley for grazing,conventional,1222,918.2311902
Ley for grazing,conventional,1311,3492.729435
Ley for grazing,conventional,1321,3156.613587
Ley for grazing,conventional,1322,2072.64773
Ley for grazing,conventional,1331,3540.586981
Ley for grazing,conventional,1411,2032.904699
Ley for grazing,conventional,1412,2037.48585
Ley for grazing,conventional,1421,1607.678751
Ley for grazing,conventional,1511,4653.074299
Ley for grazing,conventional,1512,1359.770915
Ley for grazing,conventional,1521,1891.47534
Ley for grazing,conventional,1522,2084.216257
Ley for grazing,conventional,1611,1133.357962
Ley for grazing,conventional,1612,1972.367557
Ley for grazing,conventional,1613,2563.270002
Ley for grazing,conventional,1614,1943.870406
Ley for grazing,conventional,1615,1143.783097
Ley for grazing,conventional,1616,2055.696717
Ley for grazing,conventional,1617,987.7241096
Ley for grazing,conventional,1621,2331.809609
Ley for grazing,conventional,1622,776.8075903
Ley for grazing,conventional,1623,677.352068
Ley for grazing,conventional,1711,1492.933525
Ley for grazing,conventional,1712,2420.598246
Ley for grazing,conventional,1713,1862.211095
Ley for grazing,conventional,1721,1507.395303
Ley for grazing,conventional,1722,1226.064616
Ley for grazing,conventional,1723,848.8107346
Ley for grazing,conventional,1724,932.9964033
Ley for grazing,conventional,1811,1393.867879
Ley for grazing,conventional,1812,1717.774521
Ley for grazing,conventional,1813,1499.190067
Ley for grazing,conventional,1821,1293.712858
Ley for grazing,conventional,1911,1217.258974
Ley for grazing,conventional,1912,1235.558076
Ley for grazing,conventional,1921,1052.411369
Ley for grazing,conventional,1922,1210.203045
Ley for grazing,conventional,2011,3105.207877
Ley for grazing,conventional,2012,1868.702301
Ley for grazing,conventional,2019,10.68045797
Ley for grazing,conventional,2111,3048.534663
Ley for grazing,conventional,2121,1765.601719
Ley for grazing,conventional,2122,737.1596301
Ley for grazing,conventional,2211,1754.824481
Ley for grazing,conventional,2212,2576.193832
Ley for grazing,conventional,2221,2121.39375
Ley for grazing,conventional,2311,1713.972853
Ley for grazing,conventional,2312,798.706976
Ley for grazing,conventional,2319,214.515147
Ley for grazing,conventional,2331,271.8379869
Ley for grazing,conventional,2411,1280.862997
Ley for grazing,conventional,2412,661.1185207
Ley for grazing,conventional,2413,1113.06759
Ley for grazing,conventional,2414,1378.968159
Ley for grazing,conventional,2415,286.1589485
Ley for grazing,conventional,2419,29.90004909
Ley for grazing,conventional,2511,1531.548679
Ley for grazing,conventional,2512,905.8273051
Ley for grazing,conventional,2519,30.01779718
Ley for grazing,conventional,2521,172.7916946
Ley for grazing,conventional,311,1836.201242
Ley for grazing,conventional,312,1472.048586
Ley for grazing,conventional,321,1454.562444
Ley for grazing,conventional,322,1160.44794
Ley for grazing,conventional,411,2001.296626
Ley for grazing,conventional,421,2159.422057
Ley for grazing,conventional,422,698.9679554
Ley for grazing,conventional,431,2715.130897
Ley for grazing,conventional,511,1080.8009
Ley for grazing,conventional,512,1425.931963
Ley for grazing,conventional,513,502.7366306
Ley for grazing,conventional,514,1563.631485
Ley for grazing,conventional,515,1998.233634
Ley for grazing,conventional,521,1911.718203
Ley for grazing,conventional,611,2427.529407
Ley for grazing,conventional,612,3001.99118
Ley for grazing,conventional,621,3441.12594
Ley for grazing,conventional,622,4966.720784
Ley for grazing,conventional,711,3222.970898
Ley for grazing,conventional,731,2024.14633
Ley for grazing,conventional,811,1874.299634
Ley for grazing,conventional,812,2418.824223
Ley for grazing,conventional,813,1001.424747
Ley for grazing,conventional,814,1623.131232
Ley for grazing,conventional,821,2872.267223
Ley for grazing,conventional,831,2491.2879
Ley for grazing,conventional,911,1175.024065
Ley for grazing,conventional,912,1747.921781
Ley for grazing,conventional,913,1332.907013
Ley for grazing,organic,1011,239.4544303
Ley for grazing,organic,111,609.3163206
Ley for grazing,organic,1111,268.2573706
Ley for grazing,organic,1112,376.7494669
Ley for grazing,organic,112,656.7714574
Ley for grazing,organic,1121,120.9449014
Ley for grazing,organic,1122,411.6351157
Ley for grazing,organic,1123,189.5451377
Ley for grazing,organic,1124,436.2020533
Ley for grazing,organic,1131,398.9464809
Ley for grazing,organic,1211,80.3954937
Ley for grazing,organic,1212,128.2081142
Ley for grazing,organic,1213,316.3959286
Ley for grazing,organic,1214,62.08393974
Ley for grazing,organic,1215,505.2866557
Ley for grazing,organic,1216,103.8880228
Ley for grazing,organic,1221,509.7337194
Ley for grazing,organic,1222,137.047605
Ley for grazing,organic,1311,613.4348304
Ley for grazing,organic,1321,551.6991006
Ley for grazing,organic,1322,478.150777
Ley for grazing,organic,1331,830.3370993
Ley for grazing,organic,1411,1090.96987
Ley for grazing,organic,1412,1093.42837
Ley for grazing,organic,1421,862.7699459
Ley for grazing,organic,1511,2413.006006
Ley for grazing,organic,1512,729.7287955
Ley for grazing,organic,1521,909.3364791
Ley for grazing,organic,1522,1118.506509
Ley for grazing,organic,1611,408.19662
Ley for grazing,organic,1612,1055.939509
Ley for grazing,organic,1613,1375.593426
Ley for grazing,organic,1614,1004.06362
Ley for grazing,organic,1615,613.8177047
Ley for grazing,organic,1616,1103.201336
Ley for grazing,organic,1617,518.9852807
Ley for grazing,organic,1621,1251.37889
Ley for grazing,organic,1622,416.8782117
Ley for grazing,organic,1623,363.50484
Ley for grazing,organic,1711,998.7127663
Ley for grazing,organic,1712,1574.165676
Ley for grazing,organic,1713,1255.418437
Ley for grazing,organic,1721,949.5397402
Ley for grazing,organic,1722,773.0812936
Ley for grazing,organic,1723,439.5377097
Ley for grazing,organic,1724,457.6877936
Ley for grazing,organic,1811,553.1695274
Ley for grazing,organic,1812,662.7592804
Ley for grazing,organic,1813,590.323335
Ley for grazing,organic,1821,540.4051611
Ley for grazing,organic,1911,631.9512559
Ley for grazing,organic,1912,650.7809711
Ley for grazing,organic,1921,524.6182093
Ley for grazing,organic,1922,518.1237127
Ley for grazing,organic,2011,1252.282221
Ley for grazing,organic,2012,748.9009705
Ley for grazing,organic,2019,4.234758814
Ley for grazing,organic,2111,1437.478845
Ley for grazing,organic,2121,824.9235433
Ley for grazing,organic,2122,315.0880783
Ley for grazing,organic,2211,367.6221047
Ley for grazing,organic,2212,531.6909966
Ley for grazing,organic,2221,616.961152
Ley for grazing,organic,2311,1033.031447
Ley for grazing,organic,2312,488.2613647
Ley for grazing,organic,2319,132.0095056
Ley for grazing,organic,2331,144.6412388
Ley for grazing,organic,2411,233.1466335
Ley for grazing,organic,2412,120.3388323
Ley for grazing,organic,2413,202.6039959
Ley for grazing,organic,2414,251.3666334
Ley for grazing,organic,2415,56.13283123
Ley for grazing,organic,2419,5.442499161
Ley for grazing,organic,2511,60.13638984
Ley for grazing,organic,2512,34.49429583
Ley for grazing,organic,2519,1.21827516
Ley for grazing,organic,2521,11.64512917
Ley for grazing,organic,311,776.4312953
Ley for grazing,organic,312,622.1353364
Ley for grazing,organic,321,576.6220161
Ley for grazing,organic,322,423.9989717
Ley for grazing,organic,411,684.5185422
Ley for grazing,organic,421,701.834574
Ley for grazing,organic,422,264.0927266
Ley for grazing,organic,431,952.6856914
Ley for grazing,organic,511,593.1699045
Ley for grazing,organic,512,819.7492481
Ley for grazing,organic,513,292.7999565
Ley for grazing,organic,514,910.6780827
Ley for grazing,organic,515,1163.795685
Ley for grazing,organic,521,1001.933585
Ley for grazing,organic,611,638.3698534
Ley for grazing,organic,612,794.0700369
Ley for grazing,organic,621,669.7907364
Ley for grazing,organic,622,1187.159096
Ley for grazing,organic,711,485.6805084
Ley for grazing,organic,731,298.3211854
Ley for grazing,organic,811,335.6898989
Ley for grazing,organic,812,434.3666412
Ley for grazing,organic,813,179.8334496
Ley for grazing,organic,814,299.4112541
Ley for grazing,organic,821,686.8581858
Ley for grazing,organic,831,386.4771996
Ley for grazing,organic,911,374.8536934
Ley for grazing,organic,912,557.6183118
Ley for grazing,organic,913,425.2211777
Ley for seed,conventional,1011,23.77197661
Ley for seed,conventional,111,28.16555673
Ley for seed,conventional,1111,0
Ley for seed,conventional,1112,84.74811233
Ley for seed,conventional,112,25.17534779
Ley for seed,conventional,1121,570.7930276
Ley for seed,conventional,1122,105.6226679
Ley for seed,conventional,1123,396.3320965
Ley for seed,conventional,1124,15.54919314
Ley for seed,conventional,1131,34.30842165
Ley for seed,conventional,1211,560.5024747
Ley for seed,conventional,1212,865.1730387
Ley for seed,conventional,1213,377.9250512
Ley for seed,conventional,1214,431.640934
Ley for seed,conventional,1215,969.8841727
Ley for seed,conventional,1216,754.9438073
Ley for seed,conventional,1221,18.4332388
Ley for seed,conventional,1222,80.55548873
Ley for seed,conventional,1311,69.7796242
Ley for seed,conventional,1321,243.8412542
Ley for seed,conventional,1322,0
Ley for seed,conventional,1331,124.0885836
Ley for seed,conventional,1411,9.55664273
Ley for seed,conventional,1412,64.33532439
Ley for seed,conventional,1421,257.7469323
Ley for seed,conventional,1511,39.43734156
Ley for seed,conventional,1512,1124.570284
Ley for seed,conventional,1521,44.49096509
Ley for seed,conventional,1522,41.91743134
Ley for seed,conventional,1611,0
Ley for seed,conventional,1612,22.82604628
Ley for seed,conventional,1613,11.55297459
Ley for seed,conventional,1614,15.68956464
Ley for seed,conventional,1615,57.4007708
Ley for seed,conventional,1616,222.1064556
Ley for seed,conventional,1617,50.83252961
Ley for seed,conventional,1621,182.6228324
Ley for seed,conventional,1622,366.7505281
Ley for seed,conventional,1623,388.5177443
Ley for seed,conventional,1711,21.35356093
Ley for seed,conventional,1712,57.48840647
Ley for seed,conventional,1713,35.10007076
Ley for seed,conventional,1721,0
Ley for seed,conventional,1722,95.447734
Ley for seed,conventional,1723,20.39482754
Ley for seed,conventional,1724,0
Ley for seed,conventional,1811,124.819723
Ley for seed,conventional,1812,260.2972437
Ley for seed,conventional,1813,37.51843506
Ley for seed,conventional,1821,273.9027031
Ley for seed,conventional,1911,367.8431311
Ley for seed,conventional,1912,84.90435169
Ley for seed,conventional,1921,298.5726617
Ley for seed,conventional,1922,124.6113135
Ley for seed,conventional,2011,84.06057371
Ley for seed,conventional,2012,14.86367853
Ley for seed,conventional,2019,0
Ley for seed,conventional,2111,6.386613504
Ley for seed,conventional,2121,40.0906075
Ley for seed,conventional,2122,9.443744557
Ley for seed,conventional,2211,0
Ley for seed,conventional,2212,13.28475505
Ley for seed,conventional,2221,2.556794281
Ley for seed,conventional,2311,0
Ley for seed,conventional,2312,0
Ley for seed,conventional,2319,0
Ley for seed,conventional,2331,0
Ley for seed,conventional,2411,2.190413073
Ley for seed,conventional,2412,0
Ley for seed,conventional,2413,0
Ley for seed,conventional,2414,0
Ley for seed,conventional,2415,0
Ley for seed,conventional,2419,0
Ley for seed,conventional,2511,36.51338753
Ley for seed,conventional,2512,14.76200113
Ley for seed,conventional,2519,0
Ley for seed,conventional,2521,0
Ley for seed,conventional,311,134.4458741
Ley for seed,conventional,312,30.70155419
Ley for seed,conventional,321,407.0260617
Ley for seed,conventional,322,12.03023184
Ley for seed,conventional,411,120.3273869
Ley for seed,conventional,421,565.98886
Ley for seed,conventional,422,231.66764
Ley for seed,conventional,431,42.39524008
Ley for seed,conventional,511,0
Ley for seed,conventional,512,0
Ley for seed,conventional,513,439.7398737
Ley for seed,conventional,514,431.0404709
Ley for seed,conventional,515,267.09029
Ley for seed,conventional,521,75.02358688
Ley for seed,conventional,611,10.6270066
Ley for seed,conventional,612,6.532156511
Ley for seed,conventional,621,9.165174532
Ley for seed,conventional,622,13.33397282
Ley for seed,conventional,711,16.83088333
Ley for seed,conventional,731,10.79923356
Ley for seed,conventional,811,229.7843659
Ley for seed,conventional,812,0
Ley for seed,conventional,813,16.80354798
Ley for seed,conventional,814,0
Ley for seed,conventional,821,11.21422577
Ley for seed,conventional,831,18.86363237
Ley for seed,conventional,911,18.01919477
Ley for seed,conventional,912,53.59003651
Ley for seed,conventional,913,5.892072845
Ley for seed,organic,1011,2.818023386
Ley for seed,organic,111,7.226443268
Ley for seed,organic,1111,0
Ley for seed,organic,1112,12.29988767
Ley for seed,organic,112,6.138652214
Ley for seed,organic,1121,82.9489724
Ley for seed,organic,1122,15.34933214
Ley for seed,organic,1123,57.5959035
Ley for seed,organic,1124,2.354806861
Ley for seed,organic,1131,5.225578353
Ley for seed,organic,1211,81.45352528
Ley for seed,organic,1212,125.7289613
Ley for seed,organic,1213,54.9209488
Ley for seed,organic,1214,62.72706601
Ley for seed,organic,1215,140.9458273
Ley for seed,organic,1216,109.7101927
Ley for seed,organic,1221,2.678761201
Ley for seed,organic,1222,11.70651127
Ley for seed,organic,1311,10.9923758
Ley for seed,organic,1321,38.32274584
Ley for seed,organic,1322,0
Ley for seed,organic,1331,25.75541638
Ley for seed,organic,1411,4.24935727
Ley for seed,organic,1412,28.60667561
Ley for seed,organic,1421,114.6070677
Ley for seed,organic,1511,17.02265844
Ley for seed,organic,1512,500.0397157
Ley for seed,organic,1521,17.90903491
Ley for seed,organic,1522,18.63856866
Ley for seed,organic,1611,0
Ley for seed,organic,1612,10.12995372
Ley for seed,organic,1613,5.137025412
Ley for seed,organic,1614,6.764435358
Ley for seed,organic,1615,25.5232292
Ley for seed,organic,1616,98.7595444
Ley for seed,organic,1617,22.52747039
Ley for seed,organic,1621,81.20316755
Ley for seed,organic,1622,163.0754719
Ley for seed,organic,1623,172.7542557
Ley for seed,organic,1711,9.928439065
Ley for seed,organic,1712,26.59159353
Ley for seed,organic,1713,16.34192924
Ley for seed,organic,1721,0
Ley for seed,organic,1722,43.856266
Ley for seed,organic,1723,9.065172458
Ley for seed,organic,1724,0
Ley for seed,organic,1811,52.88427704
Ley for seed,organic,1812,109.7367563
Ley for seed,organic,1813,15.73956494
Ley for seed,organic,1821,108.9592969
Ley for seed,organic,1911,123.1548689
Ley for seed,organic,1912,28.12764831
Ley for seed,organic,1921,99.65333825
Ley for seed,organic,1922,42.56268651
Ley for seed,organic,2011,31.58742629
Ley for seed,organic,2012,5.614321472
Ley for seed,organic,2019,0
Ley for seed,organic,2111,2.477386496
Ley for seed,organic,2121,15.3893925
Ley for seed,organic,2122,3.616255443
Ley for seed,organic,2211,0
Ley for seed,organic,2212,3.147244954
Ley for seed,organic,2221,0.749205719
Ley for seed,organic,2311,0
Ley for seed,organic,2312,0
Ley for seed,organic,2319,0
Ley for seed,organic,2331,0
Ley for seed,organic,2411,0.289586927
Ley for seed,organic,2412,0
Ley for seed,organic,2413,0
Ley for seed,organic,2414,0
Ley for seed,organic,2415,0
Ley for seed,organic,2419,0
Ley for seed,organic,2511,4.460612467
Ley for seed,organic,2512,1.801998873
Ley for seed,organic,2519,0
Ley for seed,organic,2521,0
Ley for seed,organic,311,45.80812592
Ley for seed,organic,312,10.45644581
Ley for seed,organic,321,130.2559383
Ley for seed,organic,322,3.637768163
Ley for seed,organic,411,45.33061312
Ley for seed,organic,421,180.81114
